study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_words,reference,old_new,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,mouse.started,test.stopped,trials_2.textbox.text,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,trials_2.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
phone,11,11,0,1.0266666666666666,0.8634872999973595,,,,,,,,,,,,0,11,11,2,,,,,12.10094640031457,,12.088684299960732,12.10094640031457,12.10094640031457,12.968258700333536,1.0266666666666666,0.8634872999973595,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
marble,12,12,0,1.0266666666666666,0.9293607999570668,,,,,,,,,,,,0,12,12,3,,,,,12.983175700064749,,12.971721000038087,12.983175700064749,12.983175700064749,13.917813600040972,1.0266666666666666,0.9293607999570668,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cruise,13,13,0,1.8933333333333333,2.061699700076133,,,,,,,,,,,,0,13,13,11,,,,,13.932379400357604,,13.921289999969304,13.932379400357604,13.932379400357604,15.998900800012052,1.8933333333333333,2.061699700076133,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
poster,14,14,0,1.8933333333333333,1.529156900011003,,,,,,,,,,,,0,14,14,14,,,,,16.013532100245357,,16.002289100084454,16.013532100245357,16.013532100245357,17.546968100126833,1.8933333333333333,1.529156900011003,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
keys,15,0,1,1.2666666666666666,1.7793816002085805,,,,,,,,,,,,1,0,15,13,,,,,17.562023700214922,,17.55013919994235,17.562023700214922,17.562023700214922,19.345491300337017,1.2666666666666666,1.7793816002085805,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
mouse,16,1,1,1.2666666666666666,1.31271420000121,,,,,,,,,,,,1,1,16,8,,,,,19.360276500228792,,19.348907000385225,19.360276500228792,19.360276500228792,20.677010100334883,1.2666666666666666,1.31271420000121,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
T-shirt,17,2,1,1.2666666666666666,0.7465150998905301,,,,,,,,,,,,1,2,17,7,,,,,20.692248200066388,,20.680364300031215,20.692248200066388,20.692248200066388,21.44366110023111,1.2666666666666666,0.7465150998905301,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
case,18,3,1,1.6066666666666667,1.1454651998355985,,,,,,,,,,,,1,3,18,10,,,,,21.458091900218278,,21.446727599948645,21.458091900218278,21.458091900218278,22.60812530014664,1.6066666666666667,1.1454651998355985,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
pastry,19,4,1,1.2533333333333334,1.0805669003166258,,,,,,,,,,,,1,4,19,9,,,,,22.62369990022853,,22.610878699924797,22.62369990022853,22.62369990022853,23.70687930006534,1.2533333333333334,1.0805669003166258,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
marble,20,5,1,1.5733333333333333,0.9970092000439763,,,,,,,,,,,,1,5,20,3,,,,,23.72308010002598,,23.710568100214005,23.72308010002598,23.72308010002598,24.723210300318897,1.5733333333333333,0.9970092000439763,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
phone,21,6,1,1.88,1.0125180999748409,,,,,,,,,,,,1,6,21,2,,,,,24.73849630029872,,24.72652620030567,24.73849630029872,24.73849630029872,25.755719400011003,1.88,1.0125180999748409,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
board ,22,7,1,1.74,0.9459218997508287,,,,,,,,,,,,1,7,22,4,,,,,25.77056990005076,,25.759300200268626,25.77056990005076,25.77056990005076,26.72168630035594,1.74,0.9459218997508287,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cruise,23,8,1,1.74,0.662321800366044,,,,,,,,,,,,1,8,23,11,,,,,26.736281600315124,,26.725142600014806,26.736281600315124,26.736281600315124,27.40429970016703,1.74,0.662321800366044,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
police,24,9,1,1.74,0.6793680996634066,,,,,,,,,,,,1,9,24,12,,,,,27.41892830003053,,27.407721700146794,27.41892830003053,27.41892830003053,28.103357000276446,1.74,0.6793680996634066,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
chart,25,10,1,1.74,0.6298646996729076,,,,,,,,,,,,1,10,25,6,,,,,28.118276600260288,,28.106834300328046,28.118276600260288,28.118276600260288,28.751921700313687,1.74,0.6298646996729076,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
laptop,26,11,1,1.74,0.6145349000580609,,,,,,,,,,,,1,11,26,5,,,,,28.768147100228816,,28.754938800353557,28.768147100228816,28.768147100228816,29.38533980026841,1.74,0.6145349000580609,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
poster,27,12,1,1.74,0.5630290997214615,,,,,,,,,,,,1,12,27,14,,,,,29.400535700377077,,29.388681600335985,29.400535700377077,29.400535700377077,29.96731650037691,1.74,0.5630290997214615,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
book,28,13,1,1.74,0.6805235003121197,,,,,,,,,,,,1,13,28,0,,,,,29.983103500213474,,29.970381299965084,29.983103500213474,29.983103500213474,30.667415300384164,1.74,0.6805235003121197,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cushion,29,14,1,1.74,0.563291700091213,,,,,,,,,,,,1,14,29,1,,,,,30.698854600079358,,30.670812900178134,30.698854600079358,30.698854600079358,31.250039900187403,1.74,0.563291700091213,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
T-shirt,30,0,2,1.74,0.9472380997613072,,,,,,,,,,,,2,0,30,7,,,,,31.265246000140905,,31.25320910010487,31.265246000140905,31.265246000140905,32.21594340028241,1.74,0.9472380997613072,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
mouse,31,1,2,1.74,0.6966523001901805,,,,,,,,,,,,2,1,31,8,,,,,32.231574499979615,,32.219495499972254,32.231574499979615,32.231574499979615,32.93137599993497,1.74,0.6966523001901805,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
marble,32,2,2,1.74,0.6814147001132369,,,,,,,,,,,,2,2,32,3,,,,,32.94686629995704,,32.93416130030528,32.94686629995704,32.94686629995704,33.63034290028736,1.74,0.6814147001132369,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
chart,33,3,2,1.5666666666666667,1.0302750999107957,,,,,,,,,,,,2,3,33,6,,,,,33.64615450007841,,33.63413570029661,33.64615450007841,33.64615450007841,34.68019220000133,1.5666666666666667,1.0302750999107957,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
keys,34,4,2,1.5666666666666667,0.5964277996681631,,,,,,,,,,,,2,4,34,13,,,,,34.69508949993178,,34.68336600018665,34.69508949993178,34.69508949993178,35.29546880023554,1.5666666666666667,0.5964277996681631,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
pastry,35,5,2,1.5666666666666667,0.6467418000102043,,,,,,,,,,,,2,5,35,9,,,,,35.311180599965155,,35.299008999951184,35.311180599965155,35.311180599965155,35.96166210016236,1.5666666666666667,0.6467418000102043,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cruise,36,6,2,1.5666666666666667,0.6472511999309063,,,,,,,,,,,,2,6,36,11,,,,,35.97724140016362,,35.96516100037843,35.97724140016362,35.97724140016362,36.62843480007723,1.5666666666666667,0.6472511999309063,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
case,37,7,2,1.5666666666666667,0.6965278997085989,,,,,,,,,,,,2,7,37,10,,,,,36.643357099965215,,36.63147830031812,36.643357099965215,36.643357099965215,37.3442815002054,1.5666666666666667,0.6965278997085989,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
phone,38,8,2,1.5666666666666667,0.6128596998751163,,,,,,,,,,,,2,8,38,2,,,,,37.35916540026665,,37.34792770026252,37.35916540026665,37.35916540026665,37.97664050012827,1.5666666666666667,0.6128596998751163,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
laptop,39,9,2,1.5666666666666667,0.6633498999290168,,,,,,,,,,,,2,9,39,5,,,,,37.99189960025251,,37.98017340013757,37.99189960025251,37.99189960025251,38.65915790013969,1.5666666666666667,0.6633498999290168,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
police,40,10,2,1.5666666666666667,0.6304279002361,,,,,,,,,,,,2,10,40,12,,,,,38.674496800173074,,38.66256090020761,38.674496800173074,38.674496800173074,39.30909270001575,1.5666666666666667,0.6304279002361,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
board ,41,11,2,1.5666666666666667,0.6290540997870266,,,,,,,,,,,,2,11,41,4,,,,,39.34045530017465,,39.3127668001689,39.34045530017465,39.34045530017465,39.95769420033321,1.5666666666666667,0.6290540997870266,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
book,42,12,2,1.5666666666666667,0.69752709986642,,,,,,,,,,,,2,12,42,0,,,,,39.98916340013966,,39.960709100123495,39.98916340013966,39.98916340013966,40.673449700232595,1.5666666666666667,0.69752709986642,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
poster,43,13,2,1.5666666666666667,0.7137080999091268,,,,,,,,,,,,2,13,43,14,,,,,40.689257400110364,,40.67672160034999,40.689257400110364,40.689257400110364,41.40626160008833,1.5666666666666667,0.7137080999091268,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cushion,44,14,2,1.5666666666666667,0.7134636999107897,,,,,,,,,,,,2,14,44,1,,,,,41.42214399995282,,41.409676200244576,41.42214399995282,41.42214399995282,42.139234700240195,1.5666666666666667,0.7134636999107897,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
board ,45,0,3,1.5666666666666667,0.6967611997388303,,,,,,,,,,,,3,0,45,4,,,,,42.1544519001618,,42.14263859996572,42.1544519001618,42.1544519001618,42.85502770030871,1.5666666666666667,0.6967611997388303,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
keys,46,1,3,1.5666666666666667,0.8309470000676811,,,,,,,,,,,,3,1,46,13,,,,,42.872383600100875,,42.8579024001956,42.872383600100875,42.872383600100875,43.70450850017369,1.5666666666666667,0.8309470000676811,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cushion,47,2,3,1.5666666666666667,0.64704310009256,,,,,,,,,,,,3,2,47,1,,,,,43.719549800269306,,43.708008100278676,43.719549800269306,43.719549800269306,44.37063250038773,1.5666666666666667,0.64704310009256,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
book,48,3,3,1.5666666666666667,0.6805716999806464,,,,,,,,,,,,3,3,48,0,,,,,44.385544900316745,,44.373773800209165,44.385544900316745,44.385544900316745,45.06905509997159,1.5666666666666667,0.6805716999806464,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
mouse,49,4,3,1.5666666666666667,0.7975564999505877,,,,,,,,,,,,3,4,49,8,,,,,45.08494159998372,,45.07247920008376,45.08494159998372,45.08494159998372,45.88559970026836,1.5666666666666667,0.7975564999505877,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
case,50,5,3,1.5666666666666667,0.6963439998216927,,,,,,,,,,,,3,5,50,10,,,,,45.916835700161755,,45.88956280006096,45.916835700161755,45.916835700161755,46.601083000190556,1.5666666666666667,0.6963439998216927,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
poster,51,6,3,1.5666666666666667,1.0632731998339295,,,,,,,,,,,,3,6,51,14,,,,,46.616956900339574,,46.60431049996987,46.616956900339574,46.616956900339574,47.683155400212854,1.5666666666666667,1.0632731998339295,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
chart,52,7,3,1.5666666666666667,0.7967936997301877,,,,,,,,,,,,3,7,52,6,,,,,47.69894650019705,,47.68647720012814,47.69894650019705,47.69894650019705,48.499410199932754,1.5666666666666667,0.7967936997301877,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
phone,53,8,3,1.5666666666666667,0.7289990996941924,,,,,,,,,,,,3,8,53,2,,,,,48.53080750023946,,48.503532300237566,48.53080750023946,48.53080750023946,49.24846150027588,1.5666666666666667,0.7289990996941924,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
police,54,9,3,1.5666666666666667,0.7310815001837909,,,,,,,,,,,,3,9,54,12,,,,,49.264072000049055,,49.252144100144506,49.264072000049055,49.264072000049055,49.99856770038605,1.5666666666666667,0.7310815001837909,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
marble,55,10,3,1.5666666666666667,0.8125144001096487,,,,,,,,,,,,3,10,55,3,,,,,50.013374200090766,,50.001908400096,50.013374200090766,50.013374200090766,50.831076400354505,1.5666666666666667,0.8125144001096487,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
T-shirt,56,11,3,1.5666666666666667,0.7631940999999642,,,,,,,,,,,,3,11,56,7,,,,,50.845918599981815,,50.83450530003756,50.845918599981815,50.845918599981815,51.612679900135845,1.5666666666666667,0.7631940999999642,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
pastry,57,12,3,1.5666666666666667,0.6798879001289606,,,,,,,,,,,,3,12,57,9,,,,,51.628456600010395,,51.61634760024026,51.628456600010395,51.628456600010395,52.31191990012303,1.5666666666666667,0.6798879001289606,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cruise,58,13,3,1.5666666666666667,0.6314236996695399,,,,,,,,,,,,3,13,58,11,,,,,52.32774590002373,,52.31511990027502,52.32774590002373,52.32774590002373,52.96141350036487,1.5666666666666667,0.6314236996695399,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
laptop,59,14,3,1.5666666666666667,0.6469518998637795,,,,,,,,,,,,3,14,59,5,,,,,52.97709530033171,,52.96479910006747,52.97709530033171,52.97709530033171,53.62757090013474,1.5666666666666667,0.6469518998637795,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
chart,60,0,4,1.5666666666666667,0.7801831997931004,,,,,,,,,,,,4,0,60,6,,,,,53.64305830001831,,53.631180100142956,53.64305830001831,53.64305830001831,54.42661790037528,1.5666666666666667,0.7801831997931004,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
board ,61,1,4,1.5666666666666667,0.6469239997677505,,,,,,,,,,,,4,1,61,4,,,,,54.44239560002461,,54.430298699997365,54.44239560002461,54.44239560002461,55.093293000012636,1.5666666666666667,0.6469239997677505,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cushion,62,2,4,1.5666666666666667,0.8134010001085699,,,,,,,,,,,,4,2,62,1,,,,,55.10848380019888,,55.096846300177276,55.10848380019888,55.10848380019888,55.92505310010165,1.5666666666666667,0.8134010001085699,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
T-shirt,63,3,4,1.5666666666666667,0.6806994997896254,,,,,,,,,,,,4,3,63,7,,,,,55.94138059997931,,55.92838010005653,55.94138059997931,55.94138059997931,56.625160600058734,1.5666666666666667,0.6806994997896254,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
case,64,4,4,1.5666666666666667,0.9462476000189781,,,,,,,,,,,,4,4,64,10,,,,,56.64011490019038,,56.62821870017797,56.64011490019038,56.64011490019038,57.590939800255,1.5666666666666667,0.9462476000189781,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
phone,65,5,4,1.5666666666666667,0.5135038001462817,,,,,,,,,,,,4,5,65,2,,,,,57.60586360003799,,57.59451090032235,57.60586360003799,57.60586360003799,58.12360820034519,1.5666666666666667,0.5135038001462817,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
cruise,66,6,4,1.5666666666666667,0.5637222998775542,,,,,,,,,,,,4,6,66,11,,,,,58.13867310015485,,58.12692900002003,58.13867310015485,58.13867310015485,58.70649889996275,1.5666666666666667,0.5637222998775542,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
book,67,7,4,1.5666666666666667,0.6137614999897778,,,,,,,,,,,,4,7,67,0,,,,,58.72142830025405,,58.70954499999061,58.72142830025405,58.72142830025405,59.33870400022715,1.5666666666666667,0.6137614999897778,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
mouse,68,8,4,1.5666666666666667,0.563240900170058,,,,,,,,,,,,4,8,68,8,,,,,59.354116700123996,,59.34196980018169,59.354116700123996,59.354116700123996,59.92205030005425,1.5666666666666667,0.563240900170058,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
keys,69,9,4,1.5666666666666667,0.6299948999658227,,,,,,,,,,,,4,9,69,13,,,,,59.9369105999358,,59.92511860001832,59.9369105999358,59.9369105999358,60.57132870005444,1.5666666666666667,0.6299948999658227,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
pastry,70,10,4,1.5666666666666667,0.5626571998000145,,,,,,,,,,,,4,10,70,9,,,,,60.58621839992702,,60.57485630037263,60.58621839992702,60.58621839992702,61.154218200128525,1.5666666666666667,0.5626571998000145,,,,,,,,,,,,,,,p1,001,2025-10-12_12h36.16.647,word_priming,,2025.1.1,60.39555460584366,2025-10-12 12h36.23.788203 +0530,
